N,P,K,temperature,humidity,ph,rainfall,label,Soiltype
73.61393296,53.54481742,17.5422743,18.04483168,62.46502122,6.258823306,85.8269665,maize,Peaty Soil
4.032920658,24.08107328,42.04858,22.35898224,87.60148638,7.19451167,108.7670544,pomegranate,Laterite Soil
119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,watermelon,Sandy Soil
56.4058032,69.20319991,16.58764233,34.41217643,69.77226032,6.595703987,69.13575372,blackgram,Red Soil
26.82781689,22.12332111,26.76209674,33.28688452,45.27405139,6.010278596,96.54787254,mango,Peaty Soil
32.8477747,46.53718455,44.40120578,29.09171805,93.81559498,6.803787109,211.4352244,papaya,Peaty Soil
23.50327854,60.54424129,16.6264524,19.44916673,60.81685967,6.725038915,41.24282691,lentil,Laterite Soil
56,59,55,37.03551903,91.79430166,6.551892638,188.5181422,papaya,Laterite Soil
79.80975522,29.06552795,33.26672305,24.58539181,50.93865252,7.025745666,136.2214017,coffee,Allvial Soil
17.57699744,125.5137919,205,22.15841428,94.14772804,6.0169769,117.9903709,apple,Black Soil
23.76125925,68.96290219,15.67007975,24.9342606,69.59178857,6.529541473,37.04685781,lentil,Allvial Soil
36.97705154,53.78664739,16.25406694,26.85557601,83.86085626,6.595091843,53.70667844,mungbean,Clay Soil
18.92964866,80.73776985,19.49644794,20.21866721,23.57306859,5.882572838,138.8128265,kidneybeans,Loamy Soil
29.85402579,47.91033815,42.62590398,40.70173199,92.14847846,6.604508652,133.9016507,papaya,Sandy Soil
10.71166451,5.026445774,42.03940596,20.14635819,90.31771893,6.902225648,108.5914412,pomegranate,Sandy Soil
19.90947755,138.2135254,201.5698774,19.28925914,83.56647568,5.966993973,65.60128631,grapes,Clay Soil
22.20834849,77.81872724,74.84809832,17.95093291,19.50378232,8.579717605,73.7567595,chickpea,Allvial Soil
6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,grapes,Laterite Soil
13.1660209,75.45044495,27.06040994,24.21075028,61.16631658,6.434327389,43.1879118,lentil,Clay Soil
32.71381225,11.10103017,30.36440899,25.02386906,93.03798791,6.192193467,134.9913359,coconut,Peaty Soil
120,40,33,24.23850608,54.30329632,6.73410539,115.1564012,coffee,Allvial Soil
22.55227417,34.7235674,17.50956678,27.44462649,86.0061575,6.626721675,41.51533153,mungbean,Sandy Soil
115.8065052,83.33113526,54.64947883,29.51911685,78.78782932,5.522718814,95.16102199,banana,Red Soil
89.88139298,76.05720708,55.7463936,27.19719592,76.54350863,6.211602385,108.8884364,banana,Laterite Soil
39.48635146,119.9633573,197.2430072,26.28773799,81.16181076,6.338182116,68.06677041,grapes,Clay Soil
25.75204827,136.0811893,199.0206957,23.94748886,94.56992764,5.911185866,106.23529,apple,Sandy Soil
92.38934162,39.98052228,20.15958993,23.99148633,57.90723519,5.897832664,101.1733164,maize,Laterite Soil
70.0504562,41.52191255,20.80641245,23.37197635,73.5470457,5.820679248,95.27926216,maize,Laterite Soil
13,30,37,20.86474944,91.61793636,6.277148771,106.8685636,pomegranate,Red Soil
119.8162515,15.2688891,51.03842083,28.25190118,91.48513519,6.49908354,21.7275101,muskmelon,Sandy Soil
15.78760184,74.39797355,17.0793742,26.05725561,70.78518049,7.390711048,36.00078203,lentil,Allvial Soil
99,56,17,24.10859207,73.13112261,6.234330356,71.07562236,maize,Sandy Soil
11.06046819,19.97461803,37.76236783,19.93363951,87.48549458,6.004383344,109.3884332,pomegranate,Loamy Soil
59.46441627,44.62559111,19.67454029,25.04511054,66.42491631,6.646923179,89.20751278,maize,Laterite Soil
110.1851642,86.6199974,47.08086374,26.38130173,80.31460295,5.573414729,96.89342387,banana,Sandy Soil
37.56838108,36.23848628,23.75633141,33.19455626,45.20683788,6.940377196,95.46496134,mango,Sandy Soil
59.93146308,38.18331784,17.26003891,18.58150342,63.98972492,6.470634584,74.46433803,maize,Allvial Soil
40,70,20,31.80130272,45.03186173,5.623490043,147.0361442,pigeonpeas,Laterite Soil
98.06396226,12.1850782,53.12439083,28.78709242,93.75150302,6.01753489,22.49085099,muskmelon,Loamy Soil
1.880310296,27.86312428,10.74175069,11.82064434,92.47507497,7.340795753,101.5924453,orange,Black Soil
38.33685738,123.8589099,194.6309346,18.81234288,83.39323421,6.194229559,63.66978141,grapes,Clay Soil
9.229279162,43.94432063,24.27053582,31.09243094,43.33361713,8.051558855,57.83741198,mothbeans,Red Soil
18.45515873,74.83471998,17.73704833,24.44063841,23.20420781,5.710294236,148.6024392,kidneybeans,Black Soil
19.71270649,5,11.19423927,21.12443574,90.19694856,6.232742117,106.2580059,orange,Sandy Soil
90,46,42,23.97898217,81.45061596,7.50283396,250.0832336,rice,Red Soil
6.691699882,141.4188389,203.865271,17.59195201,83.40976326,6.321042352,69.71969749,grapes,Laterite Soil
40,16,35,31.89356292,49.02450149,6.4841522,89.59371481,mango,Allvial Soil
23.98217791,76.25955353,25.21785191,30.92935074,47.15890803,7.079032081,89.77812634,pigeonpeas,Loamy Soil
16.90382566,20.20162248,28.11750491,31.62596054,51.46207296,5.469390028,92.17441796,mango,Clay Soil
33.30344772,122.9931471,201.6173971,22.28916363,93.92756384,5.660140114,117.1465744,apple,Laterite Soil
99.09372117,50.08902271,41.71845829,24.4439293,79.99128011,7.058128988,255.0530377,rice,Red Soil
18.26643657,56.30506342,17.74794406,27.34611175,87.45307803,7.182979364,56.50344027,mungbean,Black Soil
29.15023573,59.04846808,21.37347351,30.74031614,52.54476465,7.051906636,171.2019076,pigeonpeas,Peaty Soil
67.76378858,57.41686881,39.59577911,23.1256749,83.45661759,6.339928805,223.9880634,rice,Allvial Soil
82,13,52,27.11535046,94.86907886,6.442810053,26.51924782,muskmelon,Black Soil
38.43476038,62.59700965,52.8003844,23.30735339,91.867019,6.580059521,210.0386994,papaya,Peaty Soil
24.29006204,132.3731925,199.5284805,22.53411948,91.55159332,5.718440202,100.8855533,apple,Sandy Soil
75.60675947,36.51597381,45.80765635,23.3684149,74.90271997,6.598368892,153.0057121,jute,Peaty Soil
28.07620139,47.19864393,14.742521,25.41795203,54.70916651,9.278765808,41.24388586,mothbeans,Red Soil
28.36293425,63.11063061,14.97479553,29.9231021,67.04457928,7.248640258,67.22692863,blackgram,Black Soil
25.88127702,60.57102725,18.99148308,26.59966412,67.71587225,7.051592218,68.73573522,blackgram,Loamy Soil
31.52586858,53.58727116,15.37212219,28.68873554,85.08705614,6.450061711,46.71834946,mungbean,Loamy Soil
5,56,24,24.80710166,45.01110015,5.023115055,188.4928637,pigeonpeas,Laterite Soil
12.62047831,130.8105055,198.1231293,33.42369965,83.21855905,5.58081877,69.46157563,grapes,Laterite Soil
91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,watermelon,Peaty Soil
4.27468997,22.33022965,5,30.72197823,94.17554453,5.976879854,108.3572878,orange,Sandy Soil
23.01859323,58.85192746,25.71524583,27.84815412,87.85610262,6.331603428,59.20358052,mungbean,Loamy Soil
110,21,54,26.73690828,87.82430156,6.747537642,47.46447019,watermelon,Sandy Soil
91,94,46,29.36792366,76.24900101,6.149934034,92.82840911,banana,Black Soil
48.79014696,70.57162525,75.27803213,19.57288595,17.63751326,6.577295817,88.82363611,chickpea,Allvial Soil
60.19579585,53.47468897,38.42957318,25.04180458,88.03169343,7.077298397,154.3865995,jute,Loamy Soil
52.16761976,70.54853754,16.51761443,27.9358297,68.148873,7.064335937,71.73528353,blackgram,Clay Soil
36,29,13,20.68185224,90.91510525,7.829507245,109.7513927,orange,Red Soil
100.3468372,81.36599627,51.55395151,27.61141545,77.72302508,6.064727429,110.4895882,banana,Red Soil
94.49507341,59.03477027,41.96981861,22.97342985,73.58547584,6.370288149,185.655847,jute,Sandy Soil
27,71,24,31.46417866,48.17631461,7.064973419,165.405354,pigeonpeas,Black Soil
98.2076242,78.73981338,51.88362932,25.13996463,84.86049434,6.429445166,89.63050639,banana,Black Soil
32.35794781,80.54585473,21.14166024,27.82019607,63.68303509,5.90992439,54.74133789,lentil,Loamy Soil
52.62778443,51.59576116,51.06827216,38.53476472,94.12427993,7.027054888,210.2263612,papaya,Allvial Soil
99.14841264,5,45.58176688,26.24896474,86.69034094,6.007278612,40.43917022,watermelon,Black Soil
112.6136608,34.16334645,32.78370627,25.81252925,62.42039037,6.542605994,152.8973441,coffee,Peaty Soil
59.46481232,43.71598713,41.79859311,21.1444519,83.60125873,7.409357563,298.5601175,rice,Laterite Soil
81.10482652,78.132026,45.42110024,24.94218863,85.18238446,5.740551974,106.2225203,banana,Loamy Soil
50.23690851,53.6842369,16.67092666,28.64342653,65.19709017,7.572426719,60.46873621,blackgram,Allvial Soil
42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,blackgram,Peaty Soil
134.7304488,37.03302977,18.36673709,23.04265553,85.34924116,6.916480186,71.23059761,cotton,Loamy Soil
36.69224709,51.67546633,50.46279589,43.28120976,94.35330511,6.576808954,207.9107528,papaya,Laterite Soil
20.07817937,7.697829866,44.4411069,18.83558627,88.59975212,6.044568414,115.0179091,pomegranate,Clay Soil
23.35035569,66.6989032,76.45315824,20.33995142,15.44182779,7.669159451,84.46254691,chickpea,Loamy Soil
30.47684816,12.22671115,32.21018572,24.96145813,92.76963432,6.217275125,135.5061876,coconut,Peaty Soil
96.38545912,25.19578105,49.46531841,27.19004303,90.801945,6.14222757,24.98129171,muskmelon,Allvial Soil
100.2424792,43.66009265,20.38400806,22.36738626,86.29279567,7.29191555,90.86838532,cotton,Red Soil
3.188737098,67.88225051,20.35970545,19.24686431,47.15779519,5.398583501,149.7155,pigeonpeas,Red Soil
20,7,45,18.90592319,89.24126808,6.077886012,112.4750941,pomegranate,Clay Soil
92.35861161,52.72122988,16.94518998,23.5583624,61.51716182,5.854838384,109.9808467,maize,Clay Soil
83.44214962,21.96797742,55.5171294,28.30278921,93.45324641,6.498430899,20.21126747,muskmelon,Loamy Soil
17.20557067,9.697154111,33.64074312,28.98351627,92.25812433,5.619000271,155.2460957,coconut,Clay Soil
2.128918769,19.87830669,31.93363775,31.71834012,49.18386249,6.452531976,91.08283745,mango,Laterite Soil
37.72376579,18.68647905,32.79929512,27.70415698,99.23319355,6.34645009,157.7321358,coconut,Loamy Soil
27.60781225,53.75633343,17.21917443,29.13911301,85.49637146,6.426466763,48.69941495,mungbean,Loamy Soil
31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,mango,Laterite Soil
39.58725923,70.49496945,20.1851328,21.78973841,21.93499143,5.783865647,62.0260309,kidneybeans,Sandy Soil
12.05524177,72.55836546,22.45999156,29.52592043,44.47789657,6.815857716,173.4076516,pigeonpeas,Black Soil
44.25741823,56.42422731,47.56451466,39.24956865,91.35465555,6.493029912,65.72980429,papaya,Clay Soil
3.296818672,33.33582335,17.41975408,28.74547055,53.68697422,9.673785252,65.30613584,mothbeans,Red Soil
40.47081023,63.04685192,47.12432271,32.34712889,94.10374868,6.874608161,69.81258048,papaya,Loamy Soil
49.10024946,56.38558375,18.26852854,28.85034041,64.65761474,7.60500444,62.20087375,blackgram,Allvial Soil
0,67,22,29.82112112,69.4073209,6.593798387,51.56461082,lentil,Red Soil
100,48,17,23.7805123,83.03878838,7.827877818,66.26555904,cotton,Allvial Soil
41.51263427,60.27723157,13.36032624,29.12308771,63.78043227,7.3436313,67.68789341,blackgram,Allvial Soil
26.74881858,17.92139798,40.6777068,20.01908354,89.71595697,6.915119777,105.1923285,pomegranate,Peaty Soil
84.17720038,32.33709973,23.15991566,26.19680747,52.40547707,6.907347966,190.8475324,coffee,Peaty Soil
60.68320779,52.12621653,42.8740268,24.91839722,84.88173615,6.872413152,203.6845312,rice,Laterite Soil
21.75270216,63.751364,82.38051718,19.53839611,17.14798359,6.484320015,88.04707144,chickpea,Peaty Soil
30.25721775,120.3575451,198.8582581,37.99018648,82.0005806,6.253132995,66.65324745,grapes,Sandy Soil
45.44968074,76.82905506,21.88293998,27.28561773,68.52896189,7.791851194,67.11999582,blackgram,Loamy Soil
107.4031828,8.741491604,50.49730863,25.49506569,89.42334692,6.73035136,42.59915828,watermelon,Red Soil
30.58500846,71.58060181,26.7827883,23.44785226,36.155752,6.933815967,161.9262681,pigeonpeas,Allvial Soil
112.0756386,77.7013423,50.22335269,25.99639629,78.50691851,5.909197984,101.7508241,banana,Loamy Soil
133.7055812,53.07597838,24.6783533,25.76750138,80.7415447,7.582465219,101.7192783,cotton,Peaty Soil
83.54058539,38.60711575,45.58469199,26.40312367,72.59162216,7.251507144,159.3177325,jute,Red Soil
20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,grapes,Peaty Soil
16.35556488,5.753925092,30.2466976,29.20979076,91.89351267,5.862223006,130.2698338,coconut,Laterite Soil
28.77890376,138.448955,204.8822165,24.04703452,93.70805112,6.158240152,115.645838,apple,Peaty Soil
104.8461524,60.50266881,21.13246429,23.86432632,77.17916483,6.185976039,88.77021579,cotton,Loamy Soil
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,Loamy Soil
7.166097458,26.68736886,26.28538334,25.22386644,91.25624243,5.686145463,211.2787159,coconut,Sandy Soil
26.38895916,44.8154736,24.1334579,29.90916753,79.95060732,6.443562026,56.21431649,mungbean,Laterite Soil
17.14998699,72.02755707,19.66838613,19.27742276,33.9232863,5.628747402,196.6992174,pigeonpeas,Red Soil
86,79,45,27.81251452,82.69285419,5.80766417,99.20961514,banana,Clay Soil
99.97320368,8.804417755,52.96929203,24.26076648,85.47147217,6.221604121,39.41349086,watermelon,Peaty Soil
47,79,78,17.48395377,14.76014523,6.609696734,65.11365631,chickpea,Allvial Soil
14,25,40,20.07386547,90.97819712,6.407872061,103.7084055,pomegranate,Black Soil
10.53365226,71.17219124,19.50202981,24.95931817,60.56777786,7.124185354,44.17454816,lentil,Sandy Soil
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,cotton,Red Soil
20.75698558,37.60342566,31.24213758,31.56509901,54.31197636,5.833374751,99.92071777,mango,Red Soil
16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,grapes,Clay Soil
24,53,17,28.95451232,89.07866095,6.421271178,57.65901369,mungbean,Red Soil
28.20815273,68.62664447,18.54464695,29.69360162,63.23018331,6.608247682,60.9346191,blackgram,Clay Soil
70,68,55,42.84609252,94.63548176,6.691202286,78.8099639,papaya,Laterite Soil
89,25,54,24.69368934,85.56967628,6.353107393,48.99390828,watermelon,Laterite Soil
20.72810219,8.029460102,40.27668523,24.40785018,89.89986576,5.957885245,104.2614002,pomegranate,Loamy Soil
107.0720331,28.10072898,28.82919069,23.49316378,60.97861052,6.712047071,193.5779876,coffee,Laterite Soil
60.7591042,61.45541512,16.46568638,24.78479095,69.46760449,6.299995005,94.85673188,maize,Clay Soil
8.987684518,72.32098052,14.80460303,19.5035493,66.21906316,6.129868373,169.7770019,pigeonpeas,Clay Soil
27.31179064,77.28842134,83.15630519,20.46329827,14.25803981,6.62878469,84.25270498,chickpea,Laterite Soil
46.19421865,75.76029111,22.86476009,29.97951657,64.5152629,7.553832947,72.73680051,blackgram,Red Soil
26.9841248,71.54994555,21.85004124,23.46969001,46.49799648,7.104527141,149.3928444,pigeonpeas,Allvial Soil
63.99783547,38.74158175,44.02123897,23.56536861,71.00808577,6.757299648,182.8678657,jute,Clay Soil
104.1813383,87.73430661,50.19079201,25.77730043,83.62802481,6.043317384,112.4426021,banana,Peaty Soil
27,59,20,28.00937423,52.60950014,4.397698806,36.01203025,mothbeans,Peaty Soil
120.4811344,25.50908709,51.49020392,26.49927786,81.76803598,6.304646232,53.46259575,watermelon,Sandy Soil
31.77781439,78.40137446,76.41763043,17.4019994,14.68009109,8.49623518,91.79696646,chickpea,Laterite Soil
82.80785426,77.12341351,46.0719698,25.17293915,84.46663434,5.753468099,110.2147241,banana,Loamy Soil
99.31752707,39.76038814,33.82298347,27.46766611,54.53134589,6.950946041,177.2865713,coffee,Red Soil
35.25125799,44.47106804,22.99549847,27.14104453,43.99943232,3.504752314,41.68145606,mothbeans,Allvial Soil
20.11277314,19.84102924,39.03377226,22.3068472,89.28070476,6.349851888,106.899163,pomegranate,Clay Soil
10.82634995,61.37148269,23.82861847,27.58563235,88.33108265,7.064174856,50.42784022,mungbean,Black Soil
34,76,80,20.65691793,15.84572566,7.985417393,65.23811143,chickpea,Loamy Soil
23,59,25,27.8262623,88.73100226,6.320768488,56.68833819,mungbean,Loamy Soil
27.32458826,29.33443255,31.55422303,29.05108814,90.82261194,5.75439283,147.8924557,coconut,Black Soil
99.46008467,49.15629516,14.55426956,18.1319843,70.85368059,5.555217291,88.03550109,maize,Allvial Soil
71.47494162,58.79296136,26.0985085,18.5254371,68.7176702,5.751424799,88.72765232,maize,Allvial Soil
40.30426194,48.87419642,49.07469585,43.20679735,91.26095845,6.4696319,247.7416693,papaya,Laterite Soil
124.6700509,43.75946263,19.35290856,25.78245483,75.87854835,7.631325286,91.14691724,cotton,Clay Soil
11.3275305,45.47871841,21.18313394,30.96491902,42.57055139,8.038196556,57.53924188,mothbeans,Red Soil
101.1492251,16.46065837,56.45890368,24.66703023,88.94064623,6.426775276,44.88413264,watermelon,Allvial Soil
14.11603766,6.488559088,39.2669028,18.77660107,88.54842818,6.890834565,109.090007,pomegranate,Laterite Soil
81,30,31,24.65090184,51.93952357,7.027585559,135.1386537,coffee,Allvial Soil
0.570519381,14.31421583,6.063654612,30.0194977,95.48137651,7.552730129,117.2372602,orange,Red Soil
21.49871547,55.54666637,14.59771467,23.96606448,68.18167019,6.54364263,51.77052385,lentil,Sandy Soil
84.79247271,58.29099406,24.97358247,22.60645914,68.05042436,6.45787978,63.44917592,maize,Sandy Soil
95.71409011,13.06041451,52.54750744,25.85675177,83.15487785,6.739756652,46.39562158,watermelon,Red Soil
116.0084597,25.12981507,54.23859346,29.27564618,92.40731774,6.412235327,24.40285132,muskmelon,Allvial Soil
35.70971433,129.8602554,205,25.28442851,79.50611942,5.733050096,67.41253759,grapes,Allvial Soil
30.31181297,7.583912571,9.229342718,34.45201619,93.13593479,7.163162414,104.5245554,orange,Black Soil
93,56,36,24.01497622,82.05687182,6.98435366,185.2773389,rice,Loamy Soil
118.7415798,28.31320856,25.46005207,26.34060671,64.89087503,6.502759665,162.2541064,coffee,Loamy Soil
32,141,203,21.25941052,92.84416234,5.821347769,109.0658471,apple,Loamy Soil
51.32793733,55.87434733,54.02799291,24.55961322,89.69514764,6.658676264,104.409634,papaya,Laterite Soil
57.76579115,46.89383518,52.40601808,32.92236874,91.51012414,6.842966753,47.82155595,papaya,Peaty Soil
12,61,19,19.33162606,24.13995025,5.655726817,68.51253427,kidneybeans,Laterite Soil
93.90819818,26.48279657,28.40238518,26.60103434,51.45673369,7.464837315,176.0786696,coffee,Black Soil
28.68031407,6.202716597,11.20010752,34.23512789,92.51497336,6.748537813,114.4216788,orange,Clay Soil
36,56,20,25.4123765,49.66474269,7.437078236,31.87416982,mothbeans,Loamy Soil
30.05515453,24.57786891,33.17921004,26.38685896,99.00073158,5.787034265,205.8068497,coconut,Laterite Soil
38.47023689,37.12375267,25.98684575,33.08618153,46.42245707,6.949589104,99.63592739,mango,Sandy Soil
7.495502346,43.41954036,16.04991923,28.05884081,86.24573867,6.938534425,40.92245388,mungbean,Laterite Soil
47.71119725,77.91984812,76.04830086,17.86874664,15.16475109,6.5995772,64.51243656,chickpea,Allvial Soil
36,43,24,27.09400578,43.65305437,3.510404312,41.53749535,mothbeans,Allvial Soil
37.02403116,57.79237351,18.35210478,30.96361018,45.58093489,7.350210742,70.29278395,mothbeans,Peaty Soil
65.68916402,36.52264712,44.74120824,23.48293808,71.07911792,6.786726017,184.0710773,jute,Clay Soil
119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,watermelon,Clay Soil
4.956515688,11.64459411,7.074613449,34.59117792,89.84146545,7.786969016,117.3778375,orange,Laterite Soil
110.8867593,26.79084016,32.09323196,23.6525157,55.41555004,6.100108144,189.9239664,coffee,Black Soil
57.60942736,57.42239145,75.75200311,18.8455773,17.49727165,7.980845022,78.35762546,chickpea,Sandy Soil
44,64,54,29.80744318,91.38048469,6.74274935,232.7046126,papaya,Black Soil
85.74096415,37.23454427,14.96651383,20.72582238,59.6216427,5.556692287,69.09477817,maize,Sandy Soil
27,24,41,24.32770134,90.88292835,6.610251186,110.4606459,pomegranate,Red Soil
44.93112245,57.52790387,18.87186138,28.12100094,65.88393431,6.792118547,68.93951059,blackgram,Black Soil
34.75830209,64.46688601,45.28061489,31.68260631,91.48721473,6.937726048,48.62774993,papaya,Clay Soil
99,57,38,24.80624984,82.09281674,6.356295568,156.3616174,jute,Peaty Soil
109.6818035,23.00613636,46.46890819,29.31679154,91.78006852,6.237155628,25.06971235,muskmelon,Clay Soil
66,44,20,19.0781471,69.02298571,6.740000688,80.72515943,maize,Laterite Soil
16.63624416,16.69197571,14.88852474,16.4353775,91.54507656,6.610852283,104.4214862,orange,Black Soil
35,69,23,16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans,Black Soil
27.28413229,73.46662066,23.34578584,19.70316026,21.03555017,5.971736524,63.39210862,kidneybeans,Black Soil
0.638684902,123.6216612,205,21.99552661,92.42326506,5.771711179,124.1971174,apple,Red Soil
18.00627807,57.68604551,19.20713326,19.96806392,19.97230148,5.790642752,59.71463534,kidneybeans,Clay Soil
95.24303415,12.47546355,52.2570945,25.74543258,83.93835202,6.702811285,44.93355618,watermelon,Red Soil
30,44,16,29.73013036,82.89166381,6.442335593,50.91511275,mungbean,Loamy Soil
112.5735893,25.56794824,51.29926355,25.26530687,84.88740735,6.94530139,55.5598339,watermelon,Loamy Soil
32.9556522,65.38328738,79.35846338,17.72988258,14.25803981,7.460320445,86.12179631,chickpea,Loamy Soil
47.56402117,79.99394315,74.44961426,16.92297616,15.54764549,7.572341831,70.51389656,chickpea,Peaty Soil
17,57,21,19.88394011,20.31564139,5.789214289,60.91974792,kidneybeans,Clay Soil
96.20025353,37.22931405,21.95002485,19.91993836,60.89667222,5.712352353,102.5521888,maize,Red Soil
29.89826886,75.86326441,84.5991139,20.55068457,19.51770371,7.599190003,78.88032106,chickpea,Loamy Soil
131,49,22,25.49848236,79.9751579,7.306918817,67.05961949,cotton,Peaty Soil
117.8106589,76.92518126,47.08409859,25.65562198,77.59797149,6.103872084,92.75917021,banana,Red Soil
98.14592181,40.00312481,31.03685587,24.24575996,70.8367131,7.060801074,165.9031113,coffee,Laterite Soil
25.35980847,61.88966404,19.52125689,26.81580793,67.88737925,7.027138845,65.83147201,blackgram,Loamy Soil
40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,grapes,Clay Soil
26,126,195,21.41363812,92.99124545,5.878568981,118.3979065,apple,Black Soil
79.61267223,16.06866048,46.60603503,25.91966739,81.341811,6.91599453,49.1931923,watermelon,Red Soil
62.52324895,60.54228241,42.91028627,24.31794788,74.56807346,7.132511528,191.8455586,jute,Sandy Soil
21.56988673,10.83503721,28.11126211,27.9944931,94.91442591,5.997213757,216.2517284,coconut,Clay Soil
74.86523176,35.76777392,23.19064965,24.65710623,57.17150073,6.659862194,87.66190194,maize,Peaty Soil
15.79970457,6.986554371,45.08497241,22.11998662,93.3706975,7.019983987,113.1747655,pomegranate,Allvial Soil
23,45,21,31.46511256,51.79939437,8.985348193,74.44330654,mothbeans,Clay Soil
39,70,15,20.76774783,63.90164154,6.366355781,47.9271552,lentil,Laterite Soil
76,40,43,25.15745531,83.11713476,5.070175667,231.3843163,rice,Loamy Soil
33,77,15,23.89736406,66.32102048,7.802212437,40.74536757,lentil,Red Soil
59,70,84,17.3348681,18.74926979,7.550808267,82.61734721,chickpea,Peaty Soil
16,77,22,31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas,Clay Soil
117.102088,86.15463561,49.61923022,28.83617687,81.65959056,6.2021553,115.0185897,banana,Red Soil
83.69225141,52.97130168,37.38448681,24.73430266,73.88362624,6.59649397,152.9437951,jute,Sandy Soil
84.01128121,40.99510323,42.60754508,21.5389506,83.84271635,6.220601258,277.05509,rice,Black Soil
102.7091477,72.90997616,49.45640971,28.42436729,80.12997103,5.702984041,102.2940604,banana,Allvial Soil
75.03788839,48.94168958,18.63392228,21.70253135,69.30773259,5.9355477,102.1858913,maize,Peaty Soil
12,39,21,28.99319096,62.85948245,8.183844843,70.4713043,mothbeans,Black Soil
46.97686577,61.81201836,78.74144446,19.5755744,15.85095899,6.490873745,82.36508157,chickpea,Sandy Soil
88.74157514,41.02146089,32.6429655,26.11530084,52.93767002,7.421731463,133.9886332,coffee,Black Soil
72,42,43,26.56767277,80.90424543,6.352771037,181.2915605,jute,Black Soil
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,cotton,Loamy Soil
10,59,22,28.60901145,86.99495766,7.155685016,36.94616965,mungbean,Clay Soil
37.73939253,132.3167477,195.9907551,35.75459347,83.85256702,5.759576072,73.72639022,grapes,Allvial Soil
24.47803204,40.14163421,22.35790775,27.88885856,80.67860086,6.27503683,43.06618277,mungbean,Peaty Soil
36.58326897,64.89720469,50.35552928,31.96829007,92.96398268,6.952016109,47.49234914,papaya,Clay Soil
68,41,16,21.77689322,57.80840636,6.158830619,102.0861694,maize,Allvial Soil
96.09854283,22.19697602,44.57766686,28.006131,90.46295668,6.276089386,23.4453942,muskmelon,Red Soil
69,64,47,40.21199348,94.50766912,6.993473247,186.6762324,papaya,Loamy Soil
91,50,40,20.82477109,84.1341879,6.462391607,230.2242223,rice,Allvial Soil
0,22.82261976,12.84985123,22.62718135,93.98404999,7.609329468,110.0526913,orange,Allvial Soil
18.0752781,79.45365369,21.97910677,20.17169951,23.27404061,5.903568432,141.0941274,kidneybeans,Loamy Soil
11,18,42,21.57936934,94.88267728,5.938528744,102.8593382,pomegranate,Loamy Soil
29.5841354,51.58053081,14.94956406,28.57423684,85.20964138,6.427956117,48.82379458,mungbean,Loamy Soil
17.64308391,121.8531716,201.4219547,23.37914211,90.67416197,5.79890681,113.9095985,apple,Loamy Soil
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,cotton,Loamy Soil
3.846251657,27.37245617,33.07935027,30.12085018,49.25134139,5.778547291,92.19157514,mango,Red Soil
85,58,41,21.77046169,80.31964408,7.038096361,226.6555374,rice,Allvial Soil
24.3723864,7.040612828,37.12319966,28.53732003,99.13490914,5.559111108,187.3232823,coconut,Allvial Soil
58.54249856,57.42372931,16.76129809,28.56020136,65.68158279,7.359616613,63.06026481,blackgram,Peaty Soil
46.03439817,54.78436286,24.15713326,29.63684372,66.35439163,7.413441081,69.76410165,blackgram,Red Soil
5.69378956,14.21390369,42.60298747,19.88316237,90.17948513,6.457524786,103.6889066,pomegranate,Sandy Soil
29.82862614,48.25294029,45.23441099,40.81767703,92.72058583,6.543320794,133.5094422,papaya,Sandy Soil
105.5857316,21.23505088,53.78297609,24.84118385,89.88448484,6.739058113,57.76490973,watermelon,Loamy Soil
24.92731271,50.24480849,18.08244411,27.7628954,54.7058239,9.458882512,49.39261739,mothbeans,Clay Soil
23,62,85,18.97424756,19.5161216,8.490127142,80.7108745,chickpea,Loamy Soil
29,67,21,29.79181107,63.38789228,6.621323612,63.02169909,blackgram,Clay Soil
15.98572289,45.60365905,22.96588554,24.27456984,60.84677526,7.212303973,47.40736439,mothbeans,Clay Soil
103.1263541,17.12525988,52.81995917,25.06259923,79.97031432,6.186159816,44.88079242,watermelon,Peaty Soil
77,51,44,23.25583402,82.7015932,7.124333547,166.2160846,jute,Red Soil
25.80014798,123.0730571,201.4621953,22.41853458,95.45035915,5.63633235,105.9238619,apple,Clay Soil
94.56972509,20.56584403,52.74706877,26.58251477,81.46822186,6.91510803,41.72880564,watermelon,Black Soil
79.71611087,16.06061478,45.34047473,25.47789,82.92136417,6.916839129,49.75084962,watermelon,Red Soil
